doc_id,clausula_id,clausula,sentimiento,confianza,tiene_negador,tiene_cuantificador_bajo,tiene_modal_atenuante,topico
8199,0,Destaco la pasión con la que el profesor enseña y su capacidad para relacionar la biología con situaciones reales y cotidianas,POS,0.8709,False,False,False,0
8207,0,La profe es muy pila y apasionada con lo que enseña,POS,0.9707,False,False,False,2
8207,1,"Tiene a tividades y temas muy interesnate y abre espacio de diálogo, la mejoe",POS,0.9529,False,False,False,-1
8208,0,Es excelente,NEU,0.4688,False,False,False,1
8213,0,"Tratar de no poner el trabajo que se explicó el mismo día en clase para entregarlo el mismo día, ya que hay espacios donde los estudiantes no disponen de mucho tiempo para realizarlos a tiempo y entregarlos de manera que se pide",NEG,0.7785,True,False,False,3
8225,0,"Es una clase maravillosa, la profesora mantiene un excelente dominio de los temas que se ven en clase y en general es una clase participativa e innovadora al poder profundizar más en la psicología cultural",POS,0.9787,False,False,False,-1
8226,0,"Al igual que la clase de practicas considero que están los mismos aspectos que mencione, hay cosas muy positivas que deja la enseñanza",POS,0.9524,False,False,False,-1
8229,0,Conoce mucho sobre el tema,NEU,0.6965,False,False,False,1
8231,0,es una clase con una buena claridad teorica y practica,POS,0.9494,False,False,False,0
8231,1,"se complementa muy bien con la clase de practicas, compensa el tiempo corto tiempo de la clase de practicas",POS,0.9519,False,False,False,-1
8232,0,"es muy organizada, respetuosa y puntual con los tiempos y los estudiantes mismos, ayuda bastante su metodología para entender los temas y enriquecer nuestra experiencia con otras materias e incluso, y principalmente, con la práctica educativa",POS,0.8872,False,False,False,-1
8234,0,Tiene amplio conociemiento de los temas abordados,NEU,0.6203,False,False,False,1
8238,0,El docente fomenta la comprensión de los temas vistos para la aplicación de los enfoques teóricos en la práctica,NEU,0.6759,False,False,False,0
8248,0,"Excelente profesor, la pedagogía es perfecta y tiene un conocimiento muy amplio",POS,0.9819,False,False,False,0
8254,0,"Es una excelente profesora, cuenta con amplios conocimientos del tema",POS,0.9735,False,False,False,2
8255,0,"De manera general, es una profesora realmente atenta, que incentiva la participación de sus estudiantes en todas las sesiones, los temas de la clase resultan interesantes",POS,0.9626,False,False,False,2
8255,1,"la metodología que ella imparte, sin duda refleja aspectos que promueven el querer estudiar y aprender mas, asi que gracias",POS,0.9446,True,False,False,2
8255,2,por ello,NEU,0.663,False,False,False,1
8256,0,"la mayoria de las herramientas dadas, son dificiles de poner en practica en el lugar de las practicas",NEU,0.5306,False,False,False,-1
8258,0,"Buenos lugares, y se pone en práctica lo aprendido",POS,0.9176,False,False,False,4
8260,0,el manejo teorico y experencial es muy bueno y de la clase es facil sacar cosas para aplicarlas en el sitio del ejercicio practico,POS,0.8748,False,False,False,10
8261,0,"En los ejercicios prácticos se demuestra de manera total la aplicabilidad de conceptos como andamiaje, zona de desarrollo próximo y la aplicación de la psicología educativa, gracias a este acercamiento se consolidan activamente los conceptos sobre la psicología historico-cultural",POS,0.6553,False,False,False,10
8262,0,"Es una clase que nos vincula mucho con las prácticas, es fuera de lo que vemos usualmente y nos ayuda a dar la importancia a la psicología desde un plano contextual, social, histórico y cultural",POS,0.84,False,False,False,-1
8263,0,Se toma el tiempo de resolver dudas y busca hacer actividades que fortalezcan lo desarrollado teóricamente,POS,0.721,False,False,False,5
8264,0,"Es muy chevere el conocimiento y las experiencias de la docente, que nos comparte durante las clases",POS,0.976,False,False,False,-1
8265,0,"la profe es muy organizada, respetuosa con los estudiantes y, sobre todo, con los tiempos y horarios",POS,0.9199,False,False,False,0
8265,1,Refleja el dominio de sus conocimientos y logra conectar con distintos temas y vivencias de nosotros,POS,0.9155,False,False,False,1
8268,0,General bien,NEU,0.4947,False,False,False,1
8270,0,Es muy inteligente y tiene una trayectoria increíble de clínica,POS,0.9742,False,False,False,1
8271,0,La experiencia en cuestión de tiempo en el ejercicio de psicoterapia,NEU,0.7111,False,False,False,10
8272,0,Intensiva a leer a los estudiantes por medio de control de lectura sorpresa,NEU,0.7962,False,False,False,12
8273,0,"con respecto al nivel academico, conocimientos y tecnicas empleadas esta bien, sin embargo, eso no es todo para el desarrollo academico, la disposició, flexibilidad conjusta causa y no hacer que los estudiantes se sientan como malos psicologos todo el tiempo es necesario, se sabe que estamos en un proceso de formación en el que todos los profesores son diferentes",NEU,0.4783,True,False,False,3
8273,1,eso no da el derecho,NEG,0.7253,True,False,False,11
8275,0,Buen manejo de los diferentes temas,POS,0.8342,False,False,False,1
8279,0,Buen conocimiento frente a la psicología clínica,POS,0.7886,False,False,False,1
8284,0,Los juegos de roles representan un excelente ejercicio en la práctica de habilidades desde los enfoques teóricos abordados,POS,0.8344,False,False,False,-1
8286,0,La dinámica que maneja en cada tema y la relación que establece desde distintos enfoques y abordajes,POS,0.7013,False,False,False,-1
8287,0,las clases son interesantes,POS,0.8293,False,False,False,0
8288,0,"El profesor se toma el tiempo de abordar a profundidad los temas de forma clara y consisa, los temas son claros y hay un seguimiento adecuado por parte del profesor",POS,0.8468,False,False,False,0
8290,0,Excelente profesor excelente pedagogía,POS,0.9665,False,False,False,0
8291,0,Excelente docente y persona,POS,0.9412,False,False,False,0
8292,0,Es excelente profesora,POS,0.942,False,False,False,0
8293,0,"Implementa estrategias prácticas y teóricas, que nos ayuda metodológicamente, en las pasantías, por otro lado crea propuestas diferentes dentro del aula que nutren el conocimiento compartido de los saberes dentro del espacio académico",POS,0.6457,False,False,False,0
8295,0,Las metodologías que implementa,NEU,0.6746,False,False,False,1
8297,0,"Excelente docente, comparte sus conocimientos de forma clara, hace uso de ejemplos de la experiencia laboral, demasiado importantes en una materia de último semestre",POS,0.9573,False,False,False,-1
8300,0,Buen docente,POS,0.4926,False,False,False,0
8302,0,"Implementa diferentes elementos que permiten estudiar los temas, propicia el compromiso y es un profesor muy amable y que hace disfrutar la clase",POS,0.9627,False,False,False,0
8305,0,"La dinámica de la clase es entretenida y agradable, la forma en que se enseña permite un aprendizaje más profundo y mejora la atención y comprensión",POS,0.956,False,False,False,0
8309,0,"Explica bien, busca participación de los estudiantes",NEU,0.5125,False,False,False,0
8312,0,"Probablemente es uno de los mejores profesores de psicología que hemos tenido en toda la carrera, tiene excelentes dominios de todos los temas que se ven durante la clase, a pesar de que es exigente (como se espera de una universidad de este estatus) resulta muy motivante estudiar y realizar las diferentes entregas que deja a lo largo del semestre",POS,0.9712,False,False,False,0
8312,1,además de que usa diferentes recursos y/o herramientas para fortalecer los temas y realiza constantemente acompañamiento y retroalimentación,POS,0.6574,False,False,False,-1
8313,0,"Un profesor muy académico, me cae muy bien como persona",POS,0.9751,False,False,False,0
8314,0,"es un buen profesor, que tiene mucho conociento del tema",POS,0.9248,False,False,False,0
8315,0,Es un muy buen profesor,POS,0.9675,False,False,False,0
8315,1,"EMPERO dejar menos carga de trabajo estaria adecuado, debido a que siento que le deben dar mas enfoque y prioridad a los cursos de practicas de 8semestre y a la clase de Violeta para la preparación clinica de las mismas, tambien a veces estas tareas y trabajados adicionales estan demas, y yo en mi caso que trabajo aparte de responder con tesis y practicas, siento que dejar menos carga de trabajo adicional a la clase estaria a considerar a otras realidades complejas y con igual de importancia con mis compañeros",NEU,0.7658,False,True,False,-1
8316,0,Buenos recursos de aprendizaje,POS,0.8852,False,False,False,0
8319,0,"Es una clase bastante enriquecedora, el profesor siempre esta en pro de tener diferentes métodos para enseñarnos, siempre resuelve dudas oportunamente, responde rápidamente frente a dudas de trabajos, proporciona retroalimentación, nos facilita las lecturas y aborda los temas en general de forma muy precisa y clara",POS,0.9499,False,False,False,-1
8319,1,Realmente es una materia de la que no tengo ninguna queja y tampoco del profesor :),POS,0.826,True,False,False,3
8321,0,"es un excelente profesor, realmente y implementa pedagogía didáctica complementaria que nos ayuda a entrender los temas, incluyendo videos y memes, está abierto siempre al diálogo para llegar a acuerdos, su forma de evaluación, potencia nuestros aprendizajes y habilidades",POS,0.9369,False,False,False,0
8321,1,es excelente,NEU,0.4688,False,False,False,1
8322,0,"Enseña de forma detallada los contenidos, epmplea diferentes herramientas de apoyo, las lecturas son pertinentes y fáciles de leer, las conversaciones en clas epermiten develar con mayor acercamiento los contenidos teóricos desarrollados",POS,0.722,False,False,False,-1
8322,1,Es un excelente docente,POS,0.9687,False,False,False,0
8324,0,"Muy didactico, sabe mucho de los temas abordados, gran profesor",POS,0.9586,False,False,False,0
8326,0,es el mejor,POS,0.8815,False,False,False,1
8329,0,excelente docente,POS,0.5798,False,False,False,0
8330,0,"El profesor tiene conocimientos sólidos sobre los temas del curso, genera que es proceso fe enseñamza sea más propicio para el alcance de las metas académicas",POS,0.8276,False,False,False,0
8331,0,"Sus clases son muy dinámicas, su forma de explicar es muy clara",POS,0.9591,False,False,False,0
8333,0,"Aspectos, todos son positivos, excelente docente",POS,0.9665,False,False,False,0
8334,0,me parece que hay un buen manejo de la información de la clase como también del la información,POS,0.6952,False,False,False,0
8341,0,Es buena la clase,POS,0.9424,False,False,False,0
8343,0,Es excelente en todo,POS,0.8392,False,False,False,1
8345,0,"Experta en el tema, respetuosa y clara con los contenidos",POS,0.6616,False,False,False,-1
8349,0,Es muy tranquila,POS,0.557,False,False,False,4
8351,0,"Muy carismática, explica bien los temas y la clase es un espacio para hablar y compartir conocimientos",POS,0.9735,False,False,False,0
8353,0,Es apasionada por la materia que dicta y los temas que abarca,POS,0.9417,False,False,False,-1
8355,0,"La clase es muy interesante, nos hace pensar mucho como psicólogos y a futuro en que podemos hacer con algunos pacientes",POS,0.9323,False,False,False,0
8357,0,"Las clases son muy buenas, los debates, las actividades, los textos y en si todo lo que hacemos nos ayuda mucho con nuestro programa, es muy buena explicando y hace la clase interactiva",POS,0.9768,False,False,False,0
8358,0,"Es una gran docente, conecta bastante con los estudiantes, explica de forma clara y así mismo resuelve las dudas si las hay",POS,0.9521,False,False,False,2
8361,0,Nada que decir,NEU,0.5933,True,False,False,11
8363,0,"tiene una actitud grosera , no responde preguntas a los estudiantes o responde de una manera tosca",NEG,0.9799,True,False,False,3
8364,0,"La clase no fue de mi agrado, la docente no implementó estrategias ni dinámicas en clases para que fueran más amenas, también al momento de los controles de lectura, me parece injusto que el tiempo sea tan limitado (10 min) cuando es una clase de 2 horas, la entrega de notas no es oportuna, ya casi se termina el semestre y aún no se sabe cuáles son las notas de las actividades presentadas, su actitud en ocasiones es despectiva con sus estudiantes",NEG,0.9834,True,True,False,3
8366,0,"La profesora viene a la clase a hablar de su vida personal, en lo que llevamos del semestre no he recibido retroalimentación de las notas externas al parcial",NEG,0.8491,True,False,False,3
8366,1,"Cuando se le pregunta por eso, hace caso omiso y dice que en un tiempo las dará y esto no ha ocurrido",NEG,0.5887,True,False,False,-1
8366,2,"Asimismo, implementó que las salidas al baño contaban como una llegada tarde y esto valía un porcentaje de la nota, por lo que en ninguna clase así tengamos la necesidad de ir no se puede porque estamos perdiendo nota",NEG,0.6936,True,False,False,3
8366,3,"Tiene una actitud súper despectiva con sus estudiantes y cuando se le pregunta algo de dudas o inconformidades, decide no responder para que no se le diga nada, parece que estuviéramos hablando con la pared",NEG,0.9723,True,False,False,3
8366,4,"Me desmotiva mucho que la clase sea así, y es demasiado triste que existan todavía profesores que crean que tratando mal a sus estudiantes van a lograr algo",NEG,0.9884,False,False,False,3
